"","species","avgbrood","avgsire","pmult","mean.q","sd.q","q2.5","q97.5","mean.nsires","sd.nsires","nsires2.5","nsires97.5","mean.nmates","sd.nmates","nmates2.5","nmates97.5","mean.estM","sd.estM","estM2.5","estM97.5","mean.est.pmult","sd.est.pmult","est.pmult2.5","est.pmult97.5","mean.avgR","sd.avgR","avgR2.5","avgR97.5","mean.avgM","sd.avgM","avgM2.5","avgM97.5","pred_pmult","pred_pmult_lcl","pred_pmult_ucl","resid_pmult","resid_pmult_lcl","resid_pmult_ucl"
"31","Eurasian jackdaw, Corvus monedula",2.6,1.06666666666667,0.0666666666666667,0.434034379506634,0.0102964171283363,0.413555786585397,0.454261122748998,1.42285714285714,0.628870103850722,1,3,4.43599771428571,2.57878250902805,2,11,3.28006171068055,1.45221646324289,2.21070899466775,6.98353857677949,0.509543539087231,0.0980022926038446,0.393948484177284,0.629119283231647,1.64491852806879,0.184944227085737,1.4381244992976,1.87228824140729,2.38210639631084,0.095475458513802,2.217332222344,2.55611998633725,0.484796764981285,0.437012640461322,0.533428169193392,0.418130098314618,0.370345973794655,0.466761502526726
"32","Burrowing parakeet, Cyanoliseus patagonus",3.38775510204082,1,0,0.404319303680727,0.0117028478218713,0.381444025307782,0.427373041450104,1.45102040816327,0.672073451652946,1,3,4.73281285714286,2.87380055935036,2,12,3.59181107205938,1.66758701121391,2.35193800567118,7.60603192898168,0.519282925481925,0.0153198015915638,0.489269365291969,0.549388311339524,1.65626793249122,0.0248979678854626,1.60815442847443,1.70586760249582,2.47536909326174,0.0718021529799308,2.33987618161432,2.6216166300981,0.554398216302724,0.507471321895948,0.601580473902033,0.554398216302724,0.507471321895948,0.601580473902033
"33","Laughing kookaburra, Dacelo novaeguineae",2.25806451612903,1,0,0.519387128156903,0.0126900703655518,0.494691977016381,0.544182708150778,1.31451612903226,0.595235640882024,1,3,3.69165838709677,2.04683886793574,2,9,2.5324110343174,1.14873392779328,1.84309564077907,5.82161512770924,0.423234269716415,0.0132010736951273,0.39777763305439,0.449254017906023,1.45017817740891,0.0149991095872661,1.42135419336397,1.4798392056479,1.92649673776293,0.0471261875154168,1.83761811080479,2.02145991143544,0.437056658355063,0.391569378386837,0.48382993139777,0.437056658355063,0.391569378386837,0.48382993139777
"34","House martin, Delichon urbicum",3.26315789473684,1.68421052631579,0.315789473684211,0.518828315484394,0.0202759472993181,0.47841807441766,0.557905266954101,1.64210526315789,0.844995264067813,1,4,4.48184894736842,2.55309023722828,2,11,3.16989016886709,1.63717654449009,1.80935616758175,7.6455485058109,0.643781178169978,0.0249776579300343,0.593555551640053,0.691451913259033,1.86492749893073,0.0469007489827382,1.77314779453875,1.9569404604536,3.25116940396624,0.12785503681543,3.01881094559334,3.52037394984836,0.545731205273055,0.497558202675141,0.594210683603499,0.229941731588844,0.18176872899093,0.278421209919288
"35","Great spotted woodpecker, Dendrocopos major",4.47222222222222,1,0,0.312713514861594,0.0113636069912968,0.29070089712768,0.334927726961355,1.475,0.770596917586842,1,3,5.77388583333333,4.01555536859689,2,16,4.72302761752042,2.47513292870278,3.00411804352502,10.1557072198755,0.532117470594334,0.0178015679992477,0.497348988470106,0.566622114249174,1.72029593212214,0.0332717920941625,1.65660892369519,1.78609883893039,3.20205262204774,0.116783266554021,2.9857187673198,3.43996186429545,0.590263903176131,0.546725008330375,0.633858411200673,0.590263903176131,0.546725008330375,0.633858411200673
"36","Middle spotted woodpecker, Dendrocopos medius",4.69230769230769,1,0,0.345727816485446,0.0197061811669819,0.308226448159779,0.385400087687228,1.57692307692308,0.83080516208208,1,4,5.68379153846154,3.79972198470788,2,16,4.57607264819607,2.42907940806342,2.63072783897815,11.1443087862753,0.607240715347585,0.0299858454753179,0.548987423073338,0.666286699840176,1.87982348779192,0.0651481866872733,1.75829190599659,2.01351596108693,2.90189972812433,0.166368771382891,2.5947062077805,3.24436791960923,0.594891662598033,0.550858912495,0.638911844807053,0.594891662598033,0.550858912495,0.638911844807053
"37","Yellowhammer, Emberiza citrinella",3.84375,1.75,0.6875,0.463483228608077,0.0141064890705821,0.436011789023205,0.491344622153113,1.84375,0.894754819871446,1,4,5.3146765625,2.98939927346147,2,13,3.98172259418925,1.93700350386537,2.05771321779295,8.63145945683473,0.666122784894316,0.0181733933044258,0.630296221221288,0.701558197865933,1.96090070359119,0.0397651897276537,1.88442888684312,2.04040991903209,3.77926212329827,0.115286419577616,3.56165493852078,4.0136529425577,0.576075668066826,0.531687712152928,0.62060492836135,-0.111424331933174,-0.155812287847072,-0.0668950716386499
"38","Eurasian dotterel, Eudromias morinellus",2,1.09090909090909,0.0909090909090909,0.59199504490998,0.0219392275710329,0.547921879130824,0.634536019995985,1.33181818181818,0.605945202458827,1,3,3.45364045454545,1.8176784703615,2,8,2.25281807991325,1.0291183800749,1.58205221814467,5.14429689065196,0.420794450520355,0.0221426859567134,0.377336364524115,0.464703594801532,1.42079445052035,0.0221426859567134,1.37733636452411,1.46470359480153,1.8453117378129,0.0687610834844035,1.7192232698277,1.99099384870513,0.386524080220569,0.344421228234704,0.430191117542987,0.295614989311478,0.253512137325613,0.339282026633896
"39","Fiordland penguin, Eudyptes pachyrhynchus",1.375,1,0,0.660883056300956,0.0225208265900704,0.615757515442616,0.703921121477374,1.24166666666667,0.482974104981021,1,2.02499999990687,3.04998333333333,1.42031892202644,2,7,1.88099606801063,0.734925894942736,1.425030830943,3.50408883185158,0.21773008773389,0.0137196461313928,0.191492515440694,0.245214464153696,1.17430380634495,0.00869318766873125,1.15732950839858,1.19136759701257,1.51489616215622,0.0519837747480202,1.42061371579403,1.62401590722477,0.213386893776446,0.185456975232761,0.243305023398602,0.213386893776446,0.185456975232761,0.243305023398602
"40","Royal penguin, Eudyptes schlegeli",2,1.07692307692308,0.0769230769230769,0.562652047696136,0.0285261299523978,0.50592704143038,0.618219274617913,1.3,0.577128390646432,1,3,3.48475846153846,1.8569982918263,2,8,2.31648076052595,1.03653725322655,1.62663696814154,5.36387749517692,0.3919998525703,0.0276423158390744,0.338622714865843,0.447407655404744,1.3919998525703,0.0276423158390744,1.33862271486584,1.44740765540474,1.9189781448144,0.0982113843018815,1.74197589942858,2.12861339436695,0.386524080220569,0.344421228234704,0.430191117542987,0.309601003297492,0.267498151311627,0.35326804061991
